306,What does the filter() operation do in Java Streams?,Transforms elements to another type,Transforms elements to another type,Combines all elements into a single result,Sorts elements in ascending order,B,"The filter() operation removes elements that don't match the given Predicate condition, keeping only elements that return true.",Streams API,,
307,Which functional interface is used with the filter() operation?,"Function<T,R>","Function<T,R>",Predicate<T>,Supplier<T>,C,The filter() operation uses Predicate<T> functional interface which takes an element and returns a boolean indicating whether to keep it.,Streams API,,
308,"What is the result of: Stream.of(1,2,3,4,5).filter(x -> x > 3).collect(Collectors.toList())?","[1,2,3]","[1,2,3]","[1,2,3,4,5]",[],B,"The filter keeps only elements greater than 3, so the result is [4,5].",Streams API,,
309,What does the map() operation do in Java Streams?,Filters elements based on condition,Filters elements based on condition,Combines elements into single result,Removes duplicate elements,B,"The map() operation transforms each element in the stream using a Function<T,R>, producing a new stream with transformed elements.",Streams API,,
310,Which functional interface is used with the map() operation?,Predicate<T>,Predicate<T>,Consumer<T>,Supplier<T>,B,"The map() operation uses Function<T,R> functional interface which takes an element of type T and returns an element of type R.",Streams API,,
311,"What is the result of: Stream.of(""a"",""bb"",""ccc"").map(String::length).collect(Collectors.toList())?","[""a"",""bb"",""ccc""]","[""a"",""bb"",""ccc""]","[""A"",""BB"",""CCC""]","[3,2,1]",B,"The map operation transforms each string to its length: ""a""->1, ""bb""->2, ""ccc""->3, resulting in [1,2,3].",Streams API,,
312,What does the reduce() operation do in Java Streams?,Filters elements,Filters elements,Combines all elements into a single result,Sorts elements,C,The reduce() operation combines all elements in the stream into a single result using a BinaryOperator or accumulator function.,Streams API,,
313,Which functional interface is typically used with the reduce() operation?,Predicate<T>,Predicate<T>,BinaryOperator<T>,Consumer<T>,C,The reduce() operation typically uses BinaryOperator<T> which takes two elements of the same type and returns one element of that type.,Streams API,,
314,"What is the result of: Stream.of(1,2,3,4).reduce(0, (a,b) -> a + b)?",10,11,24,1,A,The reduce operation sums all elements starting with identity 0: 0+1+2+3+4 = 10.,Streams API,,
315,What is the difference between intermediate and terminal operations in Streams?,No difference,No difference,"Intermediate return Stream, terminal return concrete result",Terminal operations can be chained,C,"Intermediate operations (filter, map) return a Stream and can be chained, while terminal operations (reduce, collect) return a concrete result and end the stream pipeline.",Streams API,,
316,Can you chain multiple filter() operations on a Stream?,"No, only one filter allowed","No, only one filter allowed",Only with collect(),Only with map(),B,"Multiple filter operations can be chained together, and they will be applied sequentially to narrow down the elements.",Streams API,,
317,"What happens when you call Stream.of(1,2,3).filter(x -> x > 5)?",Runtime exception,Runtime exception,"Stream with [1,2,3]",Compilation error,B,"Since no elements are greater than 5, the filter returns an empty stream (no elements match the condition).",Streams API,,
318,Which operation is more efficient for transforming and filtering: separate operations or combined?,Separate filter then map,Separate filter then map,Combined in single operation,No difference,A,"It's more efficient to filter first, then map, because filtering reduces the number of elements that need to be transformed.",Streams API,,
319,"What is the result of: Stream.of(""apple"",""banana"",""cherry"").filter(s -> s.length() > 5).map(String::toUpperCase).collect(Collectors.toList())?","[""APPLE"",""BANANA"",""CHERRY""]","[""APPLE"",""BANANA"",""CHERRY""]","[""apple"",""cherry""]","[""APPLE"",""CHERRY""]",B,"Filter keeps strings longer than 5 (""banana"", ""cherry""), then map converts to uppercase: [""BANANA"", ""CHERRY""].",Streams API,,
320,"What does reduce(identity, accumulator) do?",Uses identity as starting value,Incorrect,Uses identity as final value,Identity is optional,A,The identity value serves as the starting value for the reduction operation and is returned if the stream is empty.,Streams API,,
321,"What is the result of: Stream.empty().reduce(42, (a,b) -> a + b)?",0,1,42,Exception,C,"When reducing an empty stream, the identity value (42) is returned as the result.",Streams API,,
322,Which Stream operation is lazy (not executed immediately)?,collect(),collect(),filter(),reduce(),C,filter() is a lazy intermediate operation that is not executed until a terminal operation is called.,Streams API,,
323,"What is the result of: Stream.of(2,4,6,8).map(x -> x * 2).reduce((a,b) -> a + b)?",Optional[40],Optional[40],Optional[20],20,A,"Map doubles each element [4,8,12,16], then reduce sums them (40), returning Optional[40] since no identity was provided.",Streams API,,
324,Can the reduce() operation be performed in parallel automatically?,"No, never","No, never",Only with identity value,Only for numbers,B,"The reduce operation can be performed in parallel automatically when using a parallel stream, as long as the operation is associative.",Streams API,,
325,What is flatMap() used for in Stream API?,Same as map(),To flatten nested structures,Only for filtering,Sorting elements,B,"flatMap() is used to flatten nested structures like Stream<Stream<T>> into Stream<T>, transforming each element into a stream and flattening the result.",Streams API,,
326,Which class is used to represent a file or directory path in Java?,File,File,FileSystem,Directory,A,"The File class in java.io package represents a file or directory pathname. It provides methods to create, delete, and get information about files and directories.",File I/O,,
